Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Risk
82990-RAJ,Female,77,Yes,Rajasthan,13,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,Churned,Attitude,Attitude of support person,0.75,High Risk - Immediate Action Needed
59647-MAH,Male,60,No,Maharashtra,11,3,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.28,Churned,Competitor,Competitor made better offer,0.92,High Risk - Immediate Action Needed
29539-HAR,Male,62,Yes,Haryana,6,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.45,742.95,0.0,0,41.68,784.63,Churned,Competitor,Competitor had better devices,0.92,High Risk - Immediate Action Needed
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,,No,,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05,0.0,20,0.0,115.05,Churned,Dissatisfaction,Poor expertise of online support,0.83,High Risk - Immediate Action Needed
55235-KAR,Female,26,Yes,Karnataka,1,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,Churned,Competitor,Competitor had better devices,1.0,High Risk - Immediate Action Needed
45672-TAM,Female,29,No,Tamil Nadu,0,2,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.2,20.2,0.0,0,42.15,62.35,Joined,,,0.85,High Risk - Immediate Action Needed
43324-KAR,Female,73,No,Karnataka,8,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,85.55,851.75,0.0,0,60.1,911.85,Churned,Attitude,Attitude of support person,1.0,High Risk - Immediate Action Needed
98542-ASS,Male,31,Yes,Assam,10,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,Churned,Competitor,Competitor made better offer,0.85,High Risk - Immediate Action Needed
44732-AND,Male,71,No,Andhra Pradesh,6,29,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,Churned,Competitor,Competitor had better devices,0.87,High Risk - Immediate Action Needed
85732-MAD,Female,58,No,Madhya Pradesh,7,25,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.0,7723.7,0.0,0,3361.14,11084.84,Churned,Competitor,Competitor offered higher download speeds,0.78,High Risk - Immediate Action Needed
34005-UTT,Female,74,Yes,Uttar Pradesh,2,35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,5544.32,Churned,Other,Don't know,0.88,High Risk - Immediate Action Needed
64773-DEL,Female,22,Yes,Delhi,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,Churned,Competitor,Competitor made better offer,0.98,High Risk - Immediate Action Needed
19541-ODI,Female,37,Yes,Odisha,15,14,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,0.0,0,79.0,153.2,Joined,,,0.97,High Risk - Immediate Action Needed
79777-MAH,Male,77,Yes,Maharashtra,13,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,154.3,0.0,0,30.38,184.68,Joined,,,0.91,High Risk - Immediate Action Needed
39191-UTT,Female,74,No,Uttar Pradesh,14,20,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,Churned,Attitude,Attitude of support person,0.92,High Risk - Immediate Action Needed
95822-AND,Male,34,Yes,Andhra Pradesh,3,26,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.2,19.2,0.0,0,17.89,37.09,Joined,,,0.84,High Risk - Immediate Action Needed
94173-JAM,Male,80,Yes,Jammu & Kashmir,15,28,,No,,Yes,DSL,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,Churned,Competitor,Competitor made better offer,0.86,High Risk - Immediate Action Needed
97828-MAH,Female,57,No,Maharashtra,0,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.0,266.8,0.0,0,46.8,313.6,Joined,,,0.91,High Risk - Immediate Action Needed
78010-DEL,Female,71,Yes,Delhi,3,30,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,4782.55,Churned,Other,Don't know,0.94,High Risk - Immediate Action Needed
12528-JAM,Female,71,No,Jammu & Kashmir,14,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,573.75,0.0,0,287.4,861.15,Churned,Competitor,Competitor made better offer,0.89,High Risk - Immediate Action Needed
19522-RAJ,Female,52,Yes,Rajasthan,6,7,,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,Churned,Dissatisfaction,Poor expertise of online support,0.84,High Risk - Immediate Action Needed
42804-AND,Female,47,Yes,Andhra Pradesh,9,3,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44,Churned,Competitor,Competitor had better devices,0.89,High Risk - Immediate Action Needed
31733-TAM,Male,66,No,Tamil Nadu,6,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,4294.37,Churned,Dissatisfaction,Product dissatisfaction,0.88,High Risk - Immediate Action Needed
86947-WES,Male,25,No,West Bengal,3,7,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.2,55.7,0.0,0,186.12,241.82,Stayed,,,0.81,High Risk - Immediate Action Needed
54564-AND,Female,55,Yes,Andhra Pradesh,11,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.1,257.6,0.0,0,43.05,300.65,Joined,,,0.79,High Risk - Immediate Action Needed
84720-GUJ,Male,55,Yes,Gujarat,11,6,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,32.78,51.98,Joined,,,0.86,High Risk - Immediate Action Needed
47359-UTT,Female,43,Yes,Uttar Pradesh,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.4,1132.35,0.0,0,111.67,1244.02,Churned,Competitor,Competitor had better devices,0.85,High Risk - Immediate Action Needed
74427-DEL,Female,40,Yes,Delhi,12,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,8.74,0,134.0,398.26,Churned,Dissatisfaction,Product dissatisfaction,0.91,High Risk - Immediate Action Needed
46712-WES,Female,41,No,West Bengal,0,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,Churned,Attitude,Attitude of service provider,0.96,High Risk - Immediate Action Needed
32770-RAJ,Female,75,Yes,Rajasthan,12,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,Churned,Price,Price too high,0.78,High Risk - Immediate Action Needed
24935-WES,Female,73,Yes,West Bengal,2,22,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1474.75,0.0,0,414.54,1889.29,Churned,Attitude,Attitude of support person,0.96,High Risk - Immediate Action Needed
38779-HAR,Female,25,No,Haryana,13,19,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.05,75.45,0.0,0,113.55,189.0,Joined,,,0.79,High Risk - Immediate Action Needed
39623-HAR,Female,85,No,Haryana,2,10,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.6,239.05,0.0,30,118.53,387.58,Joined,,,0.76,High Risk - Immediate Action Needed
63477-AND,Female,18,No,Andhra Pradesh,9,1,,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.7,134.35,0.0,0,54.54,188.89,Churned,Competitor,Competitor had better devices,0.86,High Risk - Immediate Action Needed
42588-KAR,Female,83,No,Karnataka,5,31,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,105.25,6786.4,0.0,0,1195.35,7981.75,Churned,Attitude,Attitude of support person,0.87,High Risk - Immediate Action Needed
82010-WES,Female,46,No,West Bengal,14,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,Joined,,,0.98,High Risk - Immediate Action Needed
46865-PUN,Female,18,No,Punjab,11,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.45,145.15,0.0,0,57.22,202.37,Joined,,,0.94,High Risk - Immediate Action Needed
23184-GUJ,Male,55,Yes,Gujarat,5,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,18.84,89.84,Churned,Attitude,Attitude of support person,1.0,High Risk - Immediate Action Needed
45174-JAM,Female,82,No,Jammu & Kashmir,5,9,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,Churned,Competitor,Competitor made better offer,0.76,High Risk - Immediate Action Needed
47929-AND,Male,50,No,Andhra Pradesh,4,13,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.55,765.5,0.0,20,47.25,832.75,Churned,Attitude,Attitude of support person,0.91,High Risk - Immediate Action Needed
35237-MAH,Male,68,No,Maharashtra,0,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21,Churned,Price,Long distance charges,0.91,High Risk - Immediate Action Needed
99488-KAR,Male,50,Yes,Karnataka,10,31,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.4,24.4,0.0,0,0.0,24.4,Joined,,,0.8,High Risk - Immediate Action Needed
89217-ODI,Male,69,No,Odisha,9,34,Deal 2,No,,Yes,DSL,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,2651.2,40.95,0,0.0,2610.25,Churned,Dissatisfaction,Service dissatisfaction,0.83,High Risk - Immediate Action Needed
73547-KAR,Female,43,Yes,Karnataka,13,16,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0.0,0,44.46,178.51,Joined,,,0.92,High Risk - Immediate Action Needed
37148-BIH,Female,42,No,Bihar,6,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,70.05,0.0,0,27.89,97.94,Churned,Attitude,Attitude of support person,0.89,High Risk - Immediate Action Needed
66553-TAM,Male,56,Yes,Tamil Nadu,0,3,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.98,Churned,Price,Long distance charges,0.87,High Risk - Immediate Action Needed
26478-KAR,Female,55,Yes,Karnataka,3,20,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.3,4759.75,0.0,0,2986.9,7746.65,Churned,Dissatisfaction,Product dissatisfaction,0.76,High Risk - Immediate Action Needed
12469-AND,Male,24,Yes,Andhra Pradesh,11,4,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0,36.69,91.99,Joined,,,0.88,High Risk - Immediate Action Needed
11272-UTT,Female,65,No,Uttar Pradesh,0,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,Churned,Competitor,Competitor offered more data,0.93,High Risk - Immediate Action Needed
57102-JAM,Female,31,Yes,Jammu & Kashmir,1,22,Deal 3,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.75,2345.2,0.0,0,120.99,2466.19,Churned,Attitude,Attitude of support person,0.83,High Risk - Immediate Action Needed
88632-TAM,Female,60,Yes,Tamil Nadu,13,5,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.65,155.9,0.0,0,108.78,264.68,Stayed,,,0.78,High Risk - Immediate Action Needed
72431-UTT,Female,50,Yes,Uttar Pradesh,5,14,Deal 5,No,,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,79.45,0.0,0,0.0,79.45,Churned,Competitor,Competitor had better devices,0.99,High Risk - Immediate Action Needed
47895-TAM,Male,65,Yes,Tamil Nadu,6,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,0,11.08,85.48,Churned,Price,Price too high,1.0,High Risk - Immediate Action Needed
77137-MAH,Male,52,No,Maharashtra,1,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0.0,0,16.34,61.89,Joined,,,1.0,High Risk - Immediate Action Needed
57780-BIH,Female,57,No,Bihar,10,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.15,6941.2,0.0,140,608.4,7689.6,Churned,Attitude,Attitude of support person,0.82,High Risk - Immediate Action Needed
35075-PUN,Male,64,Yes,Punjab,5,9,,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.05,55.05,0.0,0,14.65,69.7,Joined,,,0.82,High Risk - Immediate Action Needed
23230-MAH,Male,21,Yes,Maharashtra,12,4,,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,Churned,Competitor,Competitor had better devices,0.88,High Risk - Immediate Action Needed
61474-TEL,Male,52,Yes,Telangana,11,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,20.35,0.0,0,31.97,52.32,Joined,,,0.89,High Risk - Immediate Action Needed
63883-KAR,Female,33,Yes,Karnataka,12,26,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.45,42.45,0.0,0,94.38,136.83,Joined,,,0.84,High Risk - Immediate Action Needed
37660-WES,Female,23,Yes,West Bengal,7,7,Deal 3,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,85.95,3110.1,0.0,0,308.0,3418.1,Churned,Price,Extra data charges,0.75,High Risk - Immediate Action Needed
23587-JHA,Female,67,Yes,Jharkhand,1,6,Deal 4,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,106.9,1364.3,0.0,10,424.84,1799.14,Churned,Competitor,Competitor had better devices,0.88,High Risk - Immediate Action Needed
74378-KAR,Female,37,Yes,Karnataka,12,30,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0.0,0,39.74,127.04,Joined,,,0.81,High Risk - Immediate Action Needed
81081-AND,Female,72,No,Andhra Pradesh,12,16,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,1369.8,0.0,0,658.14,2027.94,Churned,Dissatisfaction,Service dissatisfaction,0.84,High Risk - Immediate Action Needed
38256-ODI,Male,47,Yes,Odisha,8,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71.0,672.55,8.35,0,220.68,884.88,Churned,Competitor,Competitor offered more data,0.75,High Risk - Immediate Action Needed
24768-UTT,Female,30,No,Uttar Pradesh,15,6,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.3,75.3,0.0,0,4.13,79.43,Churned,Competitor,Competitor had better devices,0.8,High Risk - Immediate Action Needed
18730-KAR,Female,78,No,Karnataka,7,14,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,644.35,0.0,0,153.37,797.72,Churned,Competitor,Competitor made better offer,0.91,High Risk - Immediate Action Needed
23605-MAH,Female,31,Yes,Maharashtra,1,19,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,7.57,28.32,Joined,,,0.88,High Risk - Immediate Action Needed
73142-RAJ,Male,49,No,Rajasthan,12,17,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0,48.58,94.78,Churned,Attitude,Attitude of support person,1.0,High Risk - Immediate Action Needed
31805-ASS,Male,47,No,Assam,1,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.6,319.15,0.0,0,57.2,376.35,Churned,Competitor,Competitor offered more data,0.84,High Risk - Immediate Action Needed
98630-TAM,Female,70,Yes,Tamil Nadu,12,20,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,3021.6,0.0,0,1139.4,4161.0,Churned,Competitor,Competitor made better offer,0.98,High Risk - Immediate Action Needed
31599-RAJ,Male,35,Yes,Rajasthan,5,4,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0.0,0,212.6,306.15,Stayed,,,0.84,High Risk - Immediate Action Needed
19665-GUJ,Male,34,No,Gujarat,6,12,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.85,193.05,0.0,0,19.8,212.85,Stayed,,,0.84,High Risk - Immediate Action Needed
82481-TAM,Female,75,Yes,Tamil Nadu,11,1,,No,,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,Churned,Attitude,Attitude of support person,0.9,High Risk - Immediate Action Needed
22765-MAH,Female,40,Yes,Maharashtra,6,16,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,16.44,35.89,Joined,,,0.99,High Risk - Immediate Action Needed
38927-UTT,Male,52,No,Uttar Pradesh,1,6,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51,Churned,Competitor,Competitor offered higher download speeds,0.82,High Risk - Immediate Action Needed
79608-GUJ,Female,49,Yes,Gujarat,6,21,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05,0.0,0,93.84,283.89,Churned,Competitor,Competitor made better offer,0.82,High Risk - Immediate Action Needed
87939-PUN,Female,30,No,Punjab,14,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0.0,0,21.8,96.05,Churned,Other,Don't know,0.93,High Risk - Immediate Action Needed
68268-KAR,Male,73,No,Karnataka,6,24,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0.0,0,121.8,3351.2,Churned,Attitude,Attitude of support person,0.83,High Risk - Immediate Action Needed
99831-JAM,Male,58,Yes,Jammu & Kashmir,3,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.76,Churned,Competitor,Competitor made better offer,0.99,High Risk - Immediate Action Needed
93521-MAH,Female,55,No,Maharashtra,6,35,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1.0,49.3,0.0,10,14.97,74.27,Joined,,,0.77,High Risk - Immediate Action Needed
56460-MAH,Male,38,Yes,Maharashtra,12,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.0,129.2,0.0,10,5.44,144.64,Joined,,,0.94,High Risk - Immediate Action Needed
94305-KAR,Male,49,Yes,Karnataka,5,18,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,5.32,25.07,Joined,,,1.0,High Risk - Immediate Action Needed
91425-TEL,Female,40,Yes,Telangana,14,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.95,137.95,0.0,0,30.66,168.61,Churned,Dissatisfaction,Poor expertise of phone support,0.87,High Risk - Immediate Action Needed
83253-KER,Male,25,No,Kerala,9,4,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,88.35,0.0,0,14.26,102.61,Churned,Competitor,Competitor offered higher download speeds,0.91,High Risk - Immediate Action Needed
15591-KAR,Female,26,No,Karnataka,3,31,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.4,20.4,0.0,0,45.91,66.31,Joined,,,0.89,High Risk - Immediate Action Needed
89673-KAR,Female,38,Yes,Karnataka,2,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.85,460.25,48.95,0,51.54,462.84,Churned,Competitor,Competitor had better devices,0.76,High Risk - Immediate Action Needed
98334-MAD,Male,67,Yes,Madhya Pradesh,15,20,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,Joined,,,0.88,High Risk - Immediate Action Needed
73366-ASS,Female,65,Yes,Assam,15,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.33,Churned,Competitor,Competitor made better offer,1.0,High Risk - Immediate Action Needed
65827-MAD,Female,59,No,Madhya Pradesh,14,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,Churned,Other,Don't know,0.95,High Risk - Immediate Action Needed
57049-AND,Male,64,No,Andhra Pradesh,11,28,Deal 5,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.05,35.05,0.0,0,0.0,35.05,Churned,Competitor,Competitor offered higher download speeds,0.98,High Risk - Immediate Action Needed
57809-JAM,Female,22,No,Jammu & Kashmir,8,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.15,1390.6,0.0,0,184.05,1574.65,Churned,Dissatisfaction,Product dissatisfaction,0.85,High Risk - Immediate Action Needed
58904-TAM,Male,75,Yes,Tamil Nadu,1,4,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,Churned,Attitude,Attitude of support person,0.92,High Risk - Immediate Action Needed
19943-ASS,Female,25,No,Assam,3,29,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,6890.0,0.0,0,1324.62,8214.62,Churned,Competitor,Competitor offered more data,0.75,High Risk - Immediate Action Needed
25421-PUD,Female,19,No,Puducherry,2,12,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,Churned,Competitor,Competitor offered more data,1.0,High Risk - Immediate Action Needed
31340-PUD,Male,70,Yes,Puducherry,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0.0,0,2399.7,8145.85,Churned,Dissatisfaction,Network reliability,0.92,High Risk - Immediate Action Needed
65524-BIH,Female,83,No,Bihar,2,13,,No,,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.45,36.45,0.0,0,0.0,36.45,Churned,Dissatisfaction,Service dissatisfaction,0.89,High Risk - Immediate Action Needed
47737-UTT,Male,42,No,Uttar Pradesh,15,25,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,16.91,36.56,Joined,,,0.87,High Risk - Immediate Action Needed
